Cluster_1,project_1,scanno_1,amp_jy,X_loc_pixels,y_loc_pixels,RA,DEC,cluster_2,project_2,scanno_2,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,GroupID,GroupSize,Separation
ACT-CLJ0243.2+0256,AGBT22B_242_03,28,0.003,453,472,40.7706,2.9854,ACT-CLJ0243.2+0256_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,28,486.0,472.0,5.120000000000001,2.0,6.0,40.770669928257156,2.9850303190596827,0.0010638094390383432,0.0020912768561319297,485.0,471.0,3.0000080617994307,-1.9567735270717234E-4,-0.0038571363209277255,2.7408326894870235E-5,3.975151538848877,1.3937844805149369,3.9404234886169434,0.0,2.0633552048821002E-4,553027.9375,,,,,,,,,,,,,1.3542519194323852
ACT-CLJ0248.3+0122,AGBT22B_242_04,24,0.007,302,324,42.0993,1.371,ACT-CLJ0248.3+0122_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,24,334.0,324.0,5.120000000000001,2.0,6.0,42.09945531373732,1.3707345707987701,4.84813692472863E-5,0.007125969408041893,332.0,322.0,4.281444428573207,2.5512950085993168E-5,0.006475453035453816,2.1052797563188972E-5,25.012996673583984,7.078965261232237,25.012996673583984,0.0,1.6029388643801212E-4,1185093.875,,,,,,,,,,,,,1.1071890711901566
ACT-CLJ0236.5+0106,AGBT22B_242_03,10,0.001,311,414,39.139,1.137,ACT-CLJ0236.5+0106_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,10,319.0,413.0,5.120000000000001,2.0,6.0,39.138828889842976,1.1364449287026612,4.321645414121871E-4,0.001101970958384632,318.0,413.0,3.0000056829534407,-1.7296962952496806E-5,2.948744663348778E-5,1.7919974387240143E-5,5.432644844055176,0.7893083896525063,5.2718892097473145,0.0,9.944991325028241E-5,2276969.5,,,,,,,,,,,,,2.0908908376905893
ACT-CLJ0921.3+0317,AGBT21B_298_03,8,0.03,316,558,140.3353,3.3521,ACT-CLJ0921.3+0317,AGBT21B_298_03,8,341.0,559.0,5.120000000000001,2.0,6.0,140.33535757826033,3.352140828326081,0.0011422888798787354,0.023267166649567583,339.0,557.0,4.005296175849322,-3.522495059835701E-4,0.00828786855498191,3.6024957166942114E-5,28.859180450439453,23.690371982343237,28.54737091064453,0.0,4.223609284963459E-4,133070.671875,ACT-CLJ0921.3+0317,1.533182524105E-4,1.3279419878300105,-0.2906570102980451,0.0019051973784484,10764.925308138892,-1.353255248198E-4,-0.0726530307691828,426.2482595302292,21.0,,,0.25403400270968785
ACT-CLJ0842.9+0424,AGBT21B_298_02,10,0.001,310,558,130.7308,4.4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0259.8-0037,AGBT22B_242_03,71,0.01,457,324,44.9308,-0.6259,ACT-CLJ0259.8-0037_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,71,465.0,324.0,5.120000000000001,2.0,6.0,44.930752111466326,-0.626173528751387,6.835872004389696E-4,0.010502221807857245,463.0,323.0,4.313881627467114,-3.061355986776973E-4,0.0014154100855672293,3.713351359030803E-5,10.697620391845703,10.455098674730301,10.489727020263672,0.0,5.384637042880058E-4,71740.953125,,,,,,,,,,,,,0.9997838280636555
ACT-CLJ0248.7-0019,AGBT22B_242_03,58,0.01,319,558,42.1978,-0.2629,ACT-CLJ0248.7-0019_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,58,323.0,560.0,5.120000000000001,2.0,6.0,42.198901437720465,-0.2626114033282614,0.0011441700872666758,0.006882875174498936,323.0,559.0,4.356146908174511,-6.076182925335322E-5,0.0044017230939267646,3.724147885991048E-5,8.786556243896484,6.303707410065362,8.766446113586426,0.0,4.2447110172361135E-4,204926.59375,,,,,,,,,,,24,2,4.0989831516368875
ACT-CLJ1139.3+0154,AGBT21B_298_04,41,0.001,334,345,174.8272,1.9118,ACT-CLJ1139.3+0154,AGBT21B_298_08,37,334.0,370.0,5.120000000000001,2.0,6.0,174.83183065717063,1.9136458338255613,2.2822317758832618E-4,0.001581365588837213,333.0,369.0,3.0000183585352924,-4.526489300357034E-5,-4.488992238770349E-4,2.6307362196618588E-5,3.1772775650024414,1.3572690035551234,3.119269371032715,0.0,2.282957429997623E-4,343230.25,ACT-CLJ1139.3+0154,1.317650714835E-4,1.085295709485785,-0.0747334898406709,0.0,20295.854182460807,9.612833865208E-4,-0.0666110157961813,403.1563542781638,21.0,7,2,17.937287074788237
ACT-CLJ0848.5-0122,AGBT21B_298_02,16,0.001,465,472,132.0964,-1.3276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ1031.2+0031,AGBT21B_298_03,32,0.001,324,324,157.8087,0.5271,ACT-CLJ1031.2+0031,AGBT21B_298_03,32,332.0,325.0,5.120000000000001,2.0,6.0,157.8088738746806,0.5271120268840283,3.908692949684097E-5,0.001449804741584579,331.0,324.0,3.0000001307769373,-3.1890790845463276E-5,-1.8068634161411088E-4,4.711497909966915E-5,4.284398555755615,1.2234563645479948,4.284398555755615,0.0,1.3561424566432834E-4,881813.0,ACT-CLJ1031.2+0031,1.325083891695E-4,1.4810126950793847,0.1966475420728481,0.0581085200426764,16654.047106963255,-3.257647974406651E-5,-0.0628263381067681,437.5831659915367,21.0,22,2,0.6274114510429332
ACT-CLJ1340.9-0152,AGBT21B_298_08,58,0.01,305,324,205.2395,-1.8685,ACT-CLJ1340.9-0152,AGBT21B_298_08,58,334.0,324.0,5.120000000000001,2.0,6.0,205.2395913490203,-1.8687444903330335,4.848136924704362E-5,0.013072380176033438,332.0,323.0,4.125113904428078,8.189126676856239E-5,0.011951128897321802,2.7856683504323743E-5,24.846664428710938,13.039916573527599,24.846664428710938,0.0,2.830910962074995E-4,330328.53125,ACT-CLJ1340.9-0152,1.177917695602E-4,1.3140744450493358,0.0698078949284801,0.0114311842706904,16611.060679277118,1.9065864757645308E-5,-0.0641042584806023,430.2862050382645,21.0,,,0.9395523563595822
ACT-CLJ0245.8-0042,AGBT22B_242_03,34,0.003,464,324,41.4141,-0.7144,ACT-CLJ0245.8-0042_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,31,526.0,298.0,5.120000000000001,2.0,6.0,41.41057075615556,-0.7173881538274954,9.874022444150564E-4,0.0020236838083751586,525.0,297.0,3.0000085731059416,-8.264056767463987E-5,-0.0011683257156133492,3.582382558718564E-5,3.168153762817383,1.4036533340371706,2.9977192878723145,0.0,3.654765314422548E-4,196782.875,,,,,,,,,,,16,2,16.64692329220414
ACT-CLJ0207.2+0536,AGBT22B_242_01,24,0.007,304,558,31.8056,5.6735,ACT-CLJ0207.2+0536_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,24,329.0,559.0,5.120000000000001,2.0,6.0,31.805576778687026,5.67345588817188,0.0011395695353514574,0.006130392552889403,328.0,558.0,4.250289479326194,-1.9670798771710674E-4,2.436255323675843E-4,3.574725215191416E-5,5.646759033203125,5.508092510162669,5.646759033203125,0.0,5.695122526958585E-4,62016.609375,,,,,,,,,,,,,0.17946645491518992
ACT-CLJ0848.4+0412,AGBT21B_298_02,15,0.003,466,324,132.0617,4.2036,ACT-CLJ0848.4+0412,AGBT21B_298_02,15,492.0,324.0,5.120000000000001,2.0,6.0,132.06209420140584,4.203304324560571,8.144868238790541E-4,0.0043976963315017475,491.0,323.0,3.00000390202028,-8.364749731787482E-5,-2.3361190620030487E-4,3.133709835797951E-5,6.2674641609191895,4.141825832233175,6.136228561401367,0.0,2.626677742227912E-4,268031.65625,ACT-CLJ0848.4+0412,1.596831638595E-4,1.209722096185353,-0.2014953592476303,0.0066681908245694,11012.471432513868,3.080811976479E-4,-0.0737778205582212,421.9854092089731,21.0,,,1.7707548163019853
ACT-CLJ0227.6-0318,AGBT22B_242_02,30,0.01,324,414,36.9105,-3.2749,ACT-CLJ0227.6-0318_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,30,327.0,415.0,5.120000000000001,2.0,6.0,36.910691029888525,-3.2749341293333734,4.4142010975304203E-4,0.0083646414981067,326.0,414.0,4.693937584857699,-4.41148924200009E-5,0.0072112827323613585,2.634999277576312E-5,17.218265533447266,8.311766523223259,17.218265533447266,0.0,2.970363129861653E-4,180735.546875,,,,,,,,,,,,,0.697517059425548
ACT-CLJ0956.1+0158,AGBT21B_298_03,22,0.01,474,472,149.004,2.0194,ACT-CLJ0956.1+0158,AGBT21B_298_03,22,483.0,472.0,5.120000000000001,2.0,6.0,149.00420679615402,2.018981207688361,0.0010531171770954348,0.012138405412633547,482.0,470.0,3.0197571352106145,-9.622988952913572E-5,0.0026554578617088345,5.0470073294825324E-5,13.482340812683105,11.884303215361621,13.355438232421875,0.0,3.390632336959243E-4,203838.71875,ACT-CLJ0956.1+0158,1.286925549407E-4,1.1188298870938491,-0.1777566303994726,0.0123837829599146,10681.128096541152,-2.237819382355E-4,-0.0742733233456528,423.266790003938,21.0,,,1.6808538589575615
ACT-CLJ1111.1+0044,AGBT21B_298_04,17,0.001,450,472,167.7581,0.7912,ACT-CLJ1111.1+0044,AGBT21B_298_04,17,481.0,473.0,5.120000000000001,2.0,6.0,167.75788316413096,0.7910171377843516,0.0010493721054442645,0.003162979001599271,481.0,472.0,3.000005183318498,-1.6227819335234408E-4,-0.0026217213816967346,3.3297673614819553E-5,4.296803951263428,2.4950531270717815,4.120208263397217,0.0,2.9040788649581373E-4,264752.15625,ACT-CLJ1111.1+0044,1.425630757766E-4,1.017359071048768,0.0733493937677563,0.004762993446121,10394.68546450728,4.696809706654E-4,-0.0767393874624564,421.5095019447046,21.0,,,1.0210357732728328
ACT-CLJ0226.4+0426,AGBT22B_242_04,40,0.007,326,414,36.6208,4.4673,ACT-CLJ0226.4+0426_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,40,330.0,414.0,5.120000000000001,2.0,6.0,36.621005104532045,4.4670690507750725,4.373008480986901E-4,0.006829472175222297,329.0,413.0,4.351367275977178,-2.572871881561667E-6,0.005741684076313694,1.926774569430646E-5,24.792909622192383,6.760671220219618,24.792909622192383,0.0,1.5731608436908573E-4,900611.875,,,,,,,,,,,,,1.1103048178384254
ACT-CLJ0233.2+0248,AGBT22B_242_02,40,0.03,313,558,38.3072,2.881,ACT-CLJ0233.2+0248_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,40,318.0,558.0,5.120000000000001,2.0,6.0,38.30729850460949,2.880711232308986,0.0011348364264314882,0.023052097324863293,316.0,557.0,4.119304454660695,-3.650855397485853E-4,0.008782889408186648,3.883085310269169E-5,17.72725486755371,23.43954219253946,17.556869506835938,0.0,6.715509807690978E-4,56070.31640625,,,,,,,,,,,,,1.0983815542967983
ACT-CLJ0253.5-0017,AGBT22B_242_03,63,0.03,464,324,43.3498,-0.2976,ACT-CLJ0253.5-0017_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,17,492.0,332.0,5.120000000000001,2.0,6.0,43.347581692331346,-0.2935822107266282,8.154097550115097E-4,0.004214712192246832,491.0,331.0,2.9999762272263983,-1.1289763623283246E-4,-0.0010103933779820092,3.4145894129464695E-5,4.205061912536621,3.9481118318404165,4.02311372756958,0.0,3.1353006488643587E-4,186188.34375,,,,,,,,,,,19,2,16.52215573913869
ACT-CLJ0857.8+0310,AGBT21B_298_02,28,0.001,328,414,134.4643,3.2018,ACT-CLJ0857.8+0310,AGBT21B_298_02,28,330.0,416.0,5.120000000000001,2.0,6.0,134.46506656721573,3.2021228691835097,4.469761097056968E-4,0.0010244211334117697,329.0,416.0,3.000001913929204,8.311360791691982E-5,0.0024108851258448083,2.190214900959219E-5,4.024814605712891,0.7108918086793581,3.7640671730041504,0.0,1.5663521480746567E-4,814632.75,ACT-CLJ0857.8+0310,1.590806922576E-4,1.3572609997742269,0.1581584278465338,0.0733542917023911,10606.850307557785,-0.0011327456656692,-0.06961870860541,431.66031229436265,21.0,,,2.99031264494951
ACT-CLJ1325.0+0209,AGBT21B_298_06,30,0.007,473,324,201.2102,2.1513,ACT-CLJ1325.0+0209,AGBT21B_298_06,30,485.0,325.0,5.120000000000001,2.0,6.0,201.21022060722748,2.15131314621368,7.805649431396828E-4,0.0057817851510716485,483.0,324.0,4.290013765184182,-2.3650665863092984E-4,-9.07281886875175E-4,2.8944504842248154E-5,4.2023773193359375,5.606938803591874,4.187168598175049,0.0,7.437645690515637E-4,167313.21875,ACT-CLJ1325.0+0209,5.067877773287E-4,0.9180912388649582,0.1399171218207447,0.0,11912.157455619375,5.153299173881E-4,-0.0798798987052986,390.73312770687113,21.0,,,0.08804249919256917
ACT-CLJ0257.0-0300,AGBT21B_298_01,22,0.03,320,414,44.2678,-2.9903,ACT-CLJ0257.0-0300,AGBT21B_298_01,22,337.0,414.0,5.120000000000001,2.0,6.0,44.26781111914034,-2.9905570457361557,4.408606586634745E-4,0.032356286301224876,335.0,412.0,4.219884882906747,0.0013932617698796006,0.05933709184801811,3.566077250830746E-5,13.537137985229492,32.66300642623184,13.537137985229492,0.0,0.0014074209611862898,134145.28125,ACT-CLJ0257.0-0300,2.093439668337E-4,1.181421033376224,-0.3093352782756943,0.0371513488797439,19205.302600066003,0.0013859751441435,-0.0645761421453136,422.448244920959,21.0,,,0.9264430712348711
ACT-CLJ0211.9-0146,AGBT22B_242_01,36,0.007,466,324,32.9445,-1.7722,ACT-CLJ0211.9-0146_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,36,491.0,324.0,5.120000000000001,2.0,6.0,32.9447350016628,-1.7724737078130761,8.096386901480595E-4,0.007733621393856172,490.0,323.0,3.000012508543992,-5.952452589825356E-5,0.0016934938575753667,3.279208986067812E-5,13.178253173828125,7.599462997544159,13.178253173828125,0.0,2.454207860864699E-4,412338.625,,,,,,,,,,,,,1.2984740950862221
